0,33,-3.074685634346679,2.4700000286102295
0,34,-3.072658146265894,2.4690001010894775
0,35,-3.0706306581851095,2.4739999771118164
0,36,-3.068603170104325,2.490000009536743
0,37,-3.06657568202354,2.4860000610351562
0,38,-3.0645481939427555,2.4749999046325684
0,39,-3.062520705861971,2.4800000190734863
0,40,-3.060493217781186,2.492000102996826
0,41,-3.0584657297004014,2.492000102996826
0,42,-3.0564382416196167,2.489000082015991
0,43,-3.054410753538832,2.492000102996826
0,44,-3.0523832654580474,2.492000102996826
0,45,-3.0503557773772627,2.492000102996826
0,46,-3.048328289296478,2.490000009536743
0,47,-3.0463008012156934,2.4860000610351562
0,48,-3.0442733131349087,2.489000082015991
0,49,-3.042245825054124,2.5
0,50,-3.0402183369733393,2.490999937057495
0,51,-3.0381908488925546,2.5
0,52,-3.03616336081177,2.5
0,53,-3.0341358727309853,2.499000072479248
0,54,-3.0321083846502006,2.502000093460083
0,55,-3.030080896569416,2.493000030517578
0,56,-3.0280534084886312,2.493000030517578
0,57,-3.0260259204078466,2.496999979019165
0,58,-3.023998432327062,2.492000102996826
0,59,-3.021970944246277,2.50600004196167
0,60,-3.0199434561654925,2.507999897003174
1,65,-3.009806015761569,1.246000051498413
1,66,-3.0077785276807845,1.2139999866485596
1,67,-3.0057510396,1.2100000381469727
1,68,-3.003723551519215,1.1649999618530273
1,69,-3.0016960634384304,1.1460000276565552
1,70,-2.9996685753576458,1.159000039100647
1,71,-2.997641087276861,1.1490000486373901
1,72,-2.9956135991960764,1.1150000095367432
1,73,-2.9935861111152917,1.093999981880188
1,74,-2.991558623034507,1.0820000171661377
1,75,-2.9895311349537224,1.0579999685287476
1,76,-2.9875036468729377,1.0479999780654907
1,77,-2.985476158792153,1.0369999408721924
1,78,-2.9834486707113683,1.0149999856948853
1,79,-2.9814211826305836,1.0119999647140503
1,80,-2.979393694549799,1.0119999647140503
1,81,-2.9773662064690143,0.9739999771118164
1,82,-2.9753387183882296,0.9309999942779541
1,83,-2.973311230307445,0.9150000214576721
1,84,-2.9712837422266603,0.9169999957084656
1,85,-2.9692562541458756,0.9049999713897705
1,86,-2.967228766065091,0.890999972820282
1,87,-2.965201277984306,0.8920000195503235
1,88,-2.9631737899035215,0.8790000081062317
1,89,-2.961146301822737,0.8840000033378601
1,90,-2.959118813741952,0.8809999823570251
1,91,-2.9570913256611675,0.859000027179718
1,92,-2.955063837580383,0.8600000143051147
1,93,-2.953036349499598,0.8579999804496765
1,94,-2.9510088614188135,0.8579999804496765
1,95,-2.948981373338029,0.8489999771118164
1,96,-2.946953885257244,0.8489999771118164
1,97,-2.9449263971764594,0.8420000076293945
1,98,-2.9428989090956748,0.8370000123977661
1,99,-2.94087142101489,0.8410000205039978
1,100,-2.9388439329341054,0.8159999847412109
1,101,-2.9368164448533207,0.8289999961853027
1,102,-2.934788956772536,0.8240000009536743
1,103,-2.9327614686917514,0.8119999766349792
1,104,-2.9307339806109667,0.7979999780654907
1,105,-2.928706492530182,0.7990000247955322
1,106,-2.9266790044493973,0.800000011920929
1,107,-2.9246515163686126,0.8009999990463257
1,108,-2.922624028287828,0.7850000262260437
1,109,-2.9205965402070433,0.781000018119812
1,110,-2.9185690521262586,0.7870000004768372
1,111,-2.916541564045474,0.7730000019073486
1,112,-2.9145140759646893,0.7739999890327454
1,113,-2.9124865878839046,0.7739999890327454
1,114,-2.91045909980312,0.7599999904632568
1,115,-2.908431611722335,0.7599999904632568
1,116,-2.9064041236415505,0.7519999742507935
1,117,-2.904376635560766,0.7519999742507935
1,118,-2.902349147479981,0.7519999742507935
